speaker,annot.clip,start.ms,stop.ms,addressee,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.post.increment.start,response.post.increment.stop
CHN,annotated-0-FULL_RECORDING,19743090,19744470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19769750,19770570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19785950,19786550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19814370,19815010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19816260,19816860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,19817660,19818680,NA,NA
CHN,annotated-0-FULL_RECORDING,19818680,19819300,NA,NA,NA,NA,NA,FAN,19817660,19818680,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19822760,19823760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19831770,19833000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19834380,19834980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19836820,19837420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19848820,19849490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19850520,19851120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19854030,19855030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19856150,19856770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,19856770,19857990,NA,NA
CHN,annotated-0-FULL_RECORDING,19874090,19877470,NA,NA,NA,19878270,19878870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19878270,19878870,NA,19874090,19877470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19902510,19903110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19926730,19927330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19930610,19932080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19933840,19934660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19936590,19939360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,19939360,19940420,NA,NA
CHN,annotated-0-FULL_RECORDING,19942560,19943960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19945120,19947090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19949060,19949660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19960890,19961490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19967250,19968020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,19970470,19971070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20015740,20018920,NA,NA,NA,20021430,20022230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20019740,20020540,NA,20015740,20018920,20021430,20022230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20021430,20022230,NA,20015740,20018920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20024830,20025470,NA,NA,NA,NA,NA,MAN,20023830,20024830,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20026820,20027470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20101110,20102100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20106820,20107460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20168500,20169380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20171610,20172230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20181410,20182170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20234000,20235210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20272390,20273180,NA,NA,NA,20274110,20274710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20274110,20274710,NA,20272390,20273180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20291770,20292850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20365440,20366040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20369650,20370250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20388820,20389820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20407480,20408550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,20408550,20409350,NA,NA
CHN,annotated-0-FULL_RECORDING,20409350,20410100,NA,NA,NA,NA,NA,FAN,20408550,20409350,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20411290,20412290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20414330,20414930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,20414930,20418550,NA,NA
CHN,annotated-0-FULL_RECORDING,20422160,20422760,NA,NA,NA,NA,NA,FAN,20420360,20421360,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20452570,20453410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20481560,20482170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20484270,20484870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20501970,20502570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,20502570,20503830,NA,NA
CHN,annotated-0-FULL_RECORDING,20507430,20508040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20512290,20512890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20516360,20517250,NA,NA,NA,20518160,20518760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20518160,20518760,NA,20516360,20517250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20536910,20539190,NA,NA,NA,20542950,20543870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20540120,20540730,NA,20536910,20539190,20542950,20543870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20541530,20542130,NA,20536910,20539190,20542950,20543870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20542950,20543870,NA,20536910,20539190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20556840,20557450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20595750,20596350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20604890,20605490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20607650,20608450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20612880,20613480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20617880,20618480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20670110,20671220,NA,NA,NA,NA,NA,FAN,20669070,20670110,20667200,20668270,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20679490,20680170,NA,NA,NA,NA,NA,FAN,20677480,20678610,NA,NA,FAN,20680170,20681290,NA,NA
CHN,annotated-0-FULL_RECORDING,20706870,20707590,NA,NA,NA,20708430,20709980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20708430,20709980,NA,20706870,20707590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20711950,20713280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,20714080,20715130,NA,NA
CHN,annotated-0-FULL_RECORDING,20717310,20719620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,20719620,20720630,NA,NA
CHN,annotated-0-FULL_RECORDING,20724480,20725080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20727450,20728660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20733560,20734540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20739500,20740730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20742690,20743880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20747060,20747660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20750140,20750840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20755380,20756160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20763820,20764980,NA,NA,NA,20772230,20772910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20765800,20767930,NA,20763820,20764980,20772230,20772910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20768810,20771430,NA,20763820,20764980,20772230,20772910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20772230,20772910,NA,20763820,20764980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20775750,20776680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20828560,20829160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,20829160,20830360,20831170,20832530
CHN,annotated-0-FULL_RECORDING,20833500,20834220,NA,NA,NA,NA,NA,FAN,20831170,20832530,20829160,20830360,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20835280,20835880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20839570,20840170,NA,NA,NA,NA,NA,FAN,20836960,20838610,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20844310,20845070,NA,NA,NA,20845070,20845870,FAN,20842370,20843430,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20845070,20845870,NA,20844310,20845070,NA,NA,NA,NA,NA,NA,NA,FAN,20846670,20847950,NA,NA
CHN,annotated-0-FULL_RECORDING,20847950,20848960,NA,NA,NA,20849860,20850460,FAN,20846670,20847950,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20849860,20850460,NA,20847950,20848960,NA,NA,NA,NA,NA,NA,NA,FAN,20851270,20853550,NA,NA
CHN,annotated-0-FULL_RECORDING,20877720,20878320,NA,NA,NA,20880060,20881250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20878320,20880060,NA,20877720,20878320,20880060,20881250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20880060,20881250,NA,20877720,20878320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20883790,20885570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20889000,20889890,NA,NA,NA,NA,NA,FAN,20886940,20888100,NA,NA,FAN,20889890,20891010,NA,NA
CHN,annotated-0-FULL_RECORDING,20898560,20899250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20906780,20907610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20916010,20916710,NA,NA,NA,20917510,20918140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20917510,20918140,NA,20916010,20916710,NA,NA,NA,NA,NA,NA,NA,FAN,20919140,20920140,20920950,20922130
CHN,annotated-0-FULL_RECORDING,20935500,20936550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,20936550,20937350,20937950,20939170
CHN,annotated-0-FULL_RECORDING,20939170,20940630,NA,NA,NA,NA,NA,FAN,20937950,20939170,20936550,20937350,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20957500,20958100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20972310,20974280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,20998260,20999580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21004980,21005960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21009190,21010190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21027140,21030190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21034830,21035940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,21036740,21037760,NA,NA
CHN,annotated-0-FULL_RECORDING,21059560,21060160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,21061010,21062020,NA,NA
CHN,annotated-0-FULL_RECORDING,21062020,21063060,NA,NA,NA,NA,NA,FAN,21061010,21062020,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21065980,21067490,NA,NA,NA,21070880,21071530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21068400,21070070,NA,21065980,21067490,21070880,21071530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21070880,21071530,NA,21065980,21067490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21072730,21075000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21076620,21077230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21120660,21121940,NA,NA,NA,21122780,21124600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21122780,21124600,NA,21120660,21121940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21138810,21139620,NA,NA,NA,21140420,21141950,FAN,21137810,21138810,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21140420,21141950,NA,21138810,21139620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21143430,21144170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21146050,21146650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21149590,21150190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,21150190,21151200,NA,NA
CHN,annotated-0-FULL_RECORDING,21208440,21209050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21244970,21245970,NA,NA,NA,NA,NA,FAN,21244370,21244970,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21248490,21249160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21253090,21254090,NA,NA,NA,21255040,21255810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21255040,21255810,NA,21253090,21254090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21257160,21258190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21259420,21260470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,21260470,21261070,NA,NA
CHN,annotated-0-FULL_RECORDING,21265480,21266170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,21266970,21267580,NA,NA
CHN,annotated-0-FULL_RECORDING,21268940,21269550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21279840,21280990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21282990,21283880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21286240,21287190,NA,NA,NA,21288050,21289730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21288050,21289730,NA,21286240,21287190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21291340,21291940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21292960,21294010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,21294920,21295980,NA,NA
CHN,annotated-0-FULL_RECORDING,21295980,21296960,NA,NA,NA,NA,NA,FAN,21294920,21295980,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21302770,21303630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21338860,21339460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21342720,21343570,NA,NA,NA,21344430,21345040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21344430,21345040,NA,21342720,21343570,NA,NA,NA,NA,NA,NA,NA,FAN,21345040,21346100,NA,NA
CHN,annotated-0-FULL_RECORDING,21346900,21347500,NA,NA,NA,21348460,21349100,FAN,21345040,21346100,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21348460,21349100,NA,21346900,21347500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21356760,21357870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21375460,21376060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21399980,21400780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21405610,21406260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21412710,21413780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21422030,21422640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21432540,21433700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21440440,21441080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21445230,21445830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21460720,21461350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21512840,21513510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21516470,21518000,NA,NA,NA,21521200,21522010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21518800,21519420,NA,21516470,21518000,21521200,21522010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21519420,21520310,NA,21516470,21518000,21521200,21522010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21521200,21522010,NA,21516470,21518000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21523210,21523940,NA,NA,NA,21524790,21525830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21524790,21525830,NA,21523210,21523940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21526840,21527700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21529310,21529950,NA,NA,NA,21531900,21532500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21530900,21531900,NA,21529310,21529950,21531900,21532500,NA,NA,NA,NA,NA,FAN,21532500,21533500,NA,NA
CHN,annotated-0-FULL_RECORDING,21531900,21532500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21548660,21549460,NA,NA,NA,21549460,21550850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21549460,21550850,NA,21548660,21549460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21554010,21554640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21564840,21565440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21576710,21577340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21612070,21612670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,21613470,21614470,NA,NA
CHN,annotated-0-FULL_RECORDING,21619530,21620130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21629130,21629740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21639150,21639750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21647700,21648330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21651610,21652380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21687480,21688610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21695340,21695940,NA,NA,NA,21696740,21697350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21696740,21697350,NA,21695340,21695940,NA,NA,NA,NA,NA,NA,NA,FAN,21698320,21699320,NA,NA
CHN,annotated-0-FULL_RECORDING,21700190,21700790,NA,NA,NA,NA,NA,FAN,21698320,21699320,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,21702010,21703510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
